,INSTANCE,EDGE_DENSITY,AVG_DEGREE,BURNING_NODES,BURNING_EDGES,NODES_IN_DANGER,HEURISTIC,RESULT
2,instances/BBGRL/500_ep0.015_0_gilbert_7.in,0.014044088176352705,0.014299710532175462,0.096,0.0011743486973947897,0.436,LDEG,0.99
3,instances/BBGRL/500_ep0.015_0_gilbert_7.in,0.01176753507014028,0.013046335586152062,0.5,0.005322645290581162,0.894,GDEG,0.99
4,instances/BBGRL/500_ep0.015_0_gilbert_7.in,0.005795591182364729,0.007214428857715431,0.972,0.005651302605210421,0.896,GDEG,0.99
5,instances/BBGRL/500_ep0.015_0_gilbert_7.in,0.00551503006012024,0.0,0.99,0.00551503006012024,0.876,LDEG,0.99
0,instances/BBGRL/100_ep0.05_0_gilbert_4.in,0.05333333333333334,0.05346393225181104,0.01,0.00040404040404040404,0.04,GDEG,0.95
1,instances/BBGRL/100_ep0.05_0_gilbert_4.in,0.0503030303030303,0.05179454115624328,0.05,0.0016161616161616162,0.15,LDEG,0.95
2,instances/BBGRL/100_ep0.05_0_gilbert_4.in,0.045454545454545456,0.0496100242935686,0.19,0.006262626262626263,0.49,GDEG,0.95
3,instances/BBGRL/100_ep0.05_0_gilbert_4.in,0.033535353535353536,0.041699041699041706,0.58,0.017272727272727273,0.79,GDEG,0.95
4,instances/BBGRL/100_ep0.05_0_gilbert_4.in,0.017777777777777778,0.04040404040404041,0.92,0.01616161616161616,0.75,GDEG,0.95
5,instances/BBGRL/100_ep0.05_0_gilbert_4.in,0.014747474747474747,0.0,0.95,0.014747474747474747,0.71,GDEG,0.95
0,instances/BBGRL/500_ep0.015_0_gilbert_1.in,0.01531062124248497,0.015309175465158774,0.002,3.2064128256513025e-05,0.016,GDEG,0.988
1,instances/BBGRL/500_ep0.015_0_gilbert_1.in,0.015118236472945891,0.015185472986789905,0.018,0.00023647294589178357,0.114,LDEG,0.988
2,instances/BBGRL/500_ep0.015_0_gilbert_1.in,0.014525050100200401,0.014777823545474321,0.13,0.0017274549098196393,0.598,GDEG,0.988
3,instances/BBGRL/500_ep0.015_0_gilbert_1.in,0.011414829659318637,0.01253373799622366,0.648,0.007078156312625251,0.924,GDEG,0.988
4,instances/BBGRL/500_ep0.015_0_gilbert_1.in,0.006052104208416833,0.00250501002004008,0.984,0.006032064128256513,0.896,GDEG,0.988
5,instances/BBGRL/500_ep0.015_0_gilbert_1.in,0.006012024048096192,0.0,0.988,0.006012024048096192,0.89,GDEG,0.988
0,instances/BBGRL/100_ep0.05_0_gilbert_8.in,0.050101010101010104,0.05009692888480767,0.01,0.000505050505050505,0.05,LDEG,0.94
1,instances/BBGRL/100_ep0.05_0_gilbert_8.in,0.04787878787878788,0.04986030517945412,0.05,0.00101010101010101,0.09,GDEG,0.94
2,instances/BBGRL/100_ep0.05_0_gilbert_8.in,0.043838383838383836,0.0468975468975469,0.14,0.0044444444444444444,0.36,LDEG,0.94
3,instances/BBGRL/100_ep0.05_0_gilbert_8.in,0.034545454545454546,0.04292929292929293,0.45,0.012222222222222223,0.7,LDEG,0.94
4,instances/BBGRL/100_ep0.05_0_gilbert_8.in,0.018383838383838384,0.028058361391694726,0.87,0.01585858585858586,0.73,GDEG,0.94
5,instances/BBGRL/100_ep0.05_0_gilbert_8.in,0.013535353535353536,0.0,0.94,0.013535353535353536,0.65,GDEG,0.94
0,instances/BBGRL/100_ep0.1_0_gilbert_9.in,0.09838383838383838,0.0981532496684012,0.01,0.0012121212121212121,0.12,LDEG,0.96
1,instances/BBGRL/100_ep0.1_0_gilbert_9.in,0.09333333333333334,0.09775920120747708,0.12,0.008282828282828282,0.58,LDEG,0.96
2,instances/BBGRL/100_ep0.1_0_gilbert_9.in,0.07414141414141415,0.08569566634082763,0.67,0.04757575757575758,0.87,GDEG,0.96
3,instances/BBGRL/100_ep0.1_0_gilbert_9.in,0.042222222222222223,0.050505050505050504,0.96,0.041717171717171715,0.87,LDEG,0.96
0,instances/BBGRL/100_ep0.1_0_gilbert_5.in,0.09757575757575758,0.09733700642791553,0.01,0.0012121212121212121,0.12,LDEG,0.97
1,instances/BBGRL/100_ep0.1_0_gilbert_5.in,0.09252525252525252,0.09648206199930337,0.12,0.008585858585858586,0.61,LDEG,0.97
2,instances/BBGRL/100_ep0.1_0_gilbert_5.in,0.07333333333333333,0.08522727272727272,0.66,0.04606060606060606,0.91,GDEG,0.97
3,instances/BBGRL/100_ep0.1_0_gilbert_5.in,0.03373737373737374,0.0,0.97,0.03373737373737374,0.87,GDEG,0.97
0,instances/BBGRL/500_ep0.025_0_gilbert_6.in,0.02587575150300601,0.025891462283284004,0.002,3.6072144288577156e-05,0.018,GDEG,0.992
1,instances/BBGRL/500_ep0.025_0_gilbert_6.in,0.02561923847695391,0.02573244648806816,0.02,0.0004529058116232465,0.196,GDEG,0.992
2,instances/BBGRL/500_ep0.025_0_gilbert_6.in,0.02454509018036072,0.025281331894558348,0.216,0.00482565130260521,0.888,LDEG,0.992
3,instances/BBGRL/500_ep0.025_0_gilbert_6.in,0.01655310621242485,0.020240480961923848,0.934,0.015338677354709418,0.946,LDEG,0.992
4,instances/BBGRL/500_ep0.025_0_gilbert_6.in,0.014276553106212425,0.0,0.992,0.014276553106212425,0.916,GDEG,0.992
0,instances/BBGRL/1000_ep0.01_0_gilbert_2.in,0.010014014014014014,0.010011012013014015,0.001,1.3013013013013012e-05,0.013,LDEG,0.995
1,instances/BBGRL/1000_ep0.01_0_gilbert_2.in,0.00995995995995996,0.009975492734113424,0.013,0.00012412412412412413,0.113,GDEG,0.995
2,instances/BBGRL/1000_ep0.01_0_gilbert_2.in,0.009673673673673673,0.009803854197446874,0.124,0.001105105105105105,0.664,LDEG,0.995
3,instances/BBGRL/1000_ep0.01_0_gilbert_2.in,0.007623623623623624,0.00867290648312546,0.723,0.005247247247247247,0.935,LDEG,0.995
4,instances/BBGRL/1000_ep0.01_0_gilbert_2.in,0.00437037037037037,0.003003003003003003,0.995,0.004367367367367367,0.916,LDEG,0.995
0,instances/BBGRL/500_ep0.015_0_gilbert_3.in,0.015118236472945891,0.015124437251256019,0.002,2.404809619238477e-05,0.012,GDEG,0.99
1,instances/BBGRL/500_ep0.015_0_gilbert_3.in,0.014933867735470941,0.01497710868892256,0.014,0.00019639278557114228,0.09,GDEG,0.99
2,instances/BBGRL/500_ep0.015_0_gilbert_3.in,0.014412825651302604,0.014639143758368755,0.104,0.0013547094188376754,0.488,LDEG,0.99
3,instances/BBGRL/500_ep0.015_0_gilbert_3.in,0.011743486973947895,0.0128697762497472,0.558,0.006132264529058116,0.88,GDEG,0.99
4,instances/BBGRL/500_ep0.015_0_gilbert_3.in,0.005763527054108216,0.006320332973639587,0.966,0.005599198396793587,0.88,LDEG,0.99
5,instances/BBGRL/500_ep0.015_0_gilbert_3.in,0.005458917835671343,0.0,0.99,0.005458917835671343,0.858,GDEG,0.99
0,instances/BBGRL/500_ep0.015_0_gilbert_5.in,0.014829659318637275,0.014839297834145244,0.002,2.004008016032064e-05,0.01,GDEG,0.99
1,instances/BBGRL/500_ep0.015_0_gilbert_5.in,0.01466132264529058,0.014735353059059294,0.012,0.00013226452905811624,0.064,GDEG,0.99
2,instances/BBGRL/500_ep0.015_0_gilbert_5.in,0.014268537074148296,0.014555197351224188,0.076,0.000877755511022044,0.348,GDEG,0.99
3,instances/BBGRL/500_ep0.015_0_gilbert_5.in,0.01250501002004008,0.013757244218166062,0.402,0.004360721442885771,0.868,GDEG,0.99
4,instances/BBGRL/500_ep0.015_0_gilbert_5.in,0.007030060120240481,0.008517034068136272,0.944,0.0066212424849699395,0.91,GDEG,0.99
5,instances/BBGRL/500_ep0.015_0_gilbert_5.in,0.006276553106212425,0.0,0.99,0.006276553106212425,0.874,GDEG,0.99
0,instances/BBGRL/1000_ep0.01_0_gilbert_3.in,0.009837837837837838,0.009840671502333163,0.001,7.007007007007007e-06,0.007,GDEG,0.995
1,instances/BBGRL/1000_ep0.01_0_gilbert_3.in,0.009781781781781781,0.00979991090990082,0.008,7.007007007007007e-05,0.069,LDEG,0.995
2,instances/BBGRL/1000_ep0.01_0_gilbert_3.in,0.009611611611611611,0.00968717635384302,0.074,0.0006606606606606607,0.475,GDEG,0.995
3,instances/BBGRL/1000_ep0.01_0_gilbert_3.in,0.008352352352352353,0.009029648204905937,0.512,0.003972972972972973,0.947,LDEG,0.995
4,instances/BBGRL/1000_ep0.01_0_gilbert_3.in,0.004144144144144144,0.005205205205205205,0.991,0.004118118118118118,0.946,GDEG,0.995
5,instances/BBGRL/1000_ep0.01_0_gilbert_3.in,0.004092092092092092,0.0,0.995,0.004092092092092092,0.941,GDEG,0.995
0,instances/BBGRL/100_ep0.075_0_gilbert_1.in,0.07838383838383839,0.07815529027650239,0.01,0.00101010101010101,0.1,GDEG,0.96
1,instances/BBGRL/100_ep0.075_0_gilbert_1.in,0.07333333333333333,0.07679063360881543,0.11,0.005757575757575757,0.44,LDEG,0.96
2,instances/BBGRL/100_ep0.075_0_gilbert_1.in,0.0597979797979798,0.06982872200263504,0.52,0.027676767676767678,0.86,LDEG,0.96
3,instances/BBGRL/100_ep0.075_0_gilbert_1.in,0.02727272727272727,0.04040404040404041,0.95,0.026464646464646465,0.86,GDEG,0.96
4,instances/BBGRL/100_ep0.075_0_gilbert_1.in,0.025656565656565655,0.0,0.96,0.025656565656565655,0.84,LDEG,0.96
0,instances/BBGRL/50_ep0.15_0_gilbert_9.in,0.156734693877551,0.15701790920449812,0.02,0.002857142857142857,0.14,GDEG,0.92
1,instances/BBGRL/50_ep0.15_0_gilbert_9.in,0.14122448979591837,0.1448481831757093,0.16,0.022448979591836733,0.68,GDEG,0.92
2,instances/BBGRL/50_ep0.15_0_gilbert_9.in,0.09306122448979592,0.11054421768707484,0.72,0.06653061224489797,0.88,LDEG,0.92
3,instances/BBGRL/50_ep0.15_0_gilbert_9.in,0.05061224489795919,0.02040816326530612,0.92,0.05020408163265306,0.76,GDEG,0.92
0,instances/BBGRL/50_ep0.2_0_gilbert_2.in,0.20979591836734693,0.20824656393169513,0.02,0.005714285714285714,0.28,GDEG,0.94
1,instances/BBGRL/50_ep0.2_0_gilbert_2.in,0.18448979591836734,0.19867947178871548,0.3,0.04938775510204082,0.9,LDEG,0.94
2,instances/BBGRL/50_ep0.2_0_gilbert_2.in,0.10285714285714286,0.14285714285714285,0.94,0.1,0.9,GDEG,0.94
0,instances/BBGRL/1000_ep0.01_0_gilbert_4.in,0.01001001001001001,0.010007004000997995,0.001,1.3013013013013012e-05,0.013,GDEG,0.995
1,instances/BBGRL/1000_ep0.01_0_gilbert_4.in,0.009943943943943944,0.009983587648562268,0.014,0.0001101101101101101,0.104,LDEG,0.995
2,instances/BBGRL/1000_ep0.01_0_gilbert_4.in,0.009685685685685686,0.00987480102122554,0.117,0.000985985985985986,0.624,LDEG,0.995
3,instances/BBGRL/1000_ep0.01_0_gilbert_4.in,0.007871871871871872,0.009040786818564597,0.682,0.005024024024024024,0.935,LDEG,0.995
4,instances/BBGRL/1000_ep0.01_0_gilbert_4.in,0.004316316316316317,0.005005005005005005,0.995,0.004311311311311311,0.928,LDEG,0.995
0,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.0074434434434434435,0.0074468863257652045,0.001,4.004004004004004e-06,0.004,LDEG,0.994
1,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.00740940940940941,0.0074285340616998905,0.004,1.801801801801802e-05,0.018,GDEG,0.994
2,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.007335335335335335,0.007381356766602668,0.022,0.00013113113113113114,0.12,GDEG,0.994
3,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.007041041041041041,0.007244116929064421,0.14,0.0008328328328328328,0.552,LDEG,0.994
4,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.005521521521521522,0.006183779407823124,0.63,0.003258258258258258,0.897,GDEG,0.994
5,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.002794794794794795,0.002627627627627628,0.987,0.0027737737737737736,0.864,GDEG,0.994
6,instances/BBGRL/1000_ep0.0075_0_gilbert_6.in,0.0027567567567567566,0.0,0.994,0.0027567567567567566,0.858,GDEG,0.994
0,instances/BBGRL/100_ep0.1_0_gilbert_6.in,0.10121212121212121,0.10141822263034384,0.01,0.0008080808080808081,0.08,GDEG,0.96
1,instances/BBGRL/100_ep0.1_0_gilbert_6.in,0.09636363636363636,0.09820426487093153,0.09,0.00797979797979798,0.6,LDEG,0.96
2,instances/BBGRL/100_ep0.1_0_gilbert_6.in,0.07898989898989899,0.09177489177489177,0.63,0.04686868686868687,0.93,LDEG,0.96
3,instances/BBGRL/100_ep0.1_0_gilbert_6.in,0.039191919191919194,0.04040404040404041,0.96,0.03878787878787879,0.93,GDEG,0.96
0,instances/BBGRL/50_ep0.15_0_gilbert_1.in,0.1363265306122449,0.1361932528113286,0.02,0.002857142857142857,0.14,LDEG,0.92
1,instances/BBGRL/50_ep0.15_0_gilbert_1.in,0.12326530612244897,0.1292517006802721,0.14,0.014693877551020407,0.52,GDEG,0.92
2,instances/BBGRL/50_ep0.15_0_gilbert_1.in,0.09142857142857143,0.10612244897959185,0.56,0.04897959183673469,0.86,GDEG,0.92
3,instances/BBGRL/50_ep0.15_0_gilbert_1.in,0.052244897959183675,0.04081632653061224,0.92,0.05142857142857143,0.84,LDEG,0.92
0,instances/BBGRL/1000_ep0.0125_0_gilbert_8.in,0.012146146146146146,0.012148284420556692,0.001,1.001001001001001e-05,0.01,GDEG,0.996
1,instances/BBGRL/1000_ep0.0125_0_gilbert_8.in,0.012076076076076076,0.012110288426077899,0.011,0.00011111111111111112,0.108,GDEG,0.996
2,instances/BBGRL/1000_ep0.0125_0_gilbert_8.in,0.011811811811811812,0.01196076622697783,0.119,0.0012982982982982982,0.728,GDEG,0.996
3,instances/BBGRL/1000_ep0.0125_0_gilbert_8.in,0.0095015015015015,0.01076493159826493,0.757,0.006917917917917918,0.966,GDEG,0.996
4,instances/BBGRL/1000_ep0.0125_0_gilbert_8.in,0.005881881881881882,0.0,0.996,0.005881881881881882,0.956,GDEG,0.996
0,instances/BBGRL/100_ep0.075_0_gilbert_9.in,0.07575757575757576,0.07611468217528823,0.01,0.00040404040404040404,0.04,GDEG,0.96
1,instances/BBGRL/100_ep0.075_0_gilbert_9.in,0.07191919191919192,0.07393079733505266,0.05,0.0024242424242424242,0.22,LDEG,0.96
2,instances/BBGRL/100_ep0.075_0_gilbert_9.in,0.06484848484848485,0.06986531986531987,0.26,0.014545454545454545,0.73,LDEG,0.96
3,instances/BBGRL/100_ep0.075_0_gilbert_9.in,0.03878787878787879,0.0468975468975469,0.83,0.03222222222222222,0.85,GDEG,0.96
4,instances/BBGRL/100_ep0.075_0_gilbert_9.in,0.026464646464646465,0.0,0.96,0.026464646464646465,0.75,LDEG,0.96
0,instances/BBGRL/50_ep0.2_0_gilbert_8.in,0.20489795918367346,0.20658059142024157,0.02,0.0024489795918367346,0.12,GDEG,0.94
1,instances/BBGRL/50_ep0.2_0_gilbert_8.in,0.18775510204081633,0.19727891156462585,0.14,0.022040816326530613,0.76,GDEG,0.94
2,instances/BBGRL/50_ep0.2_0_gilbert_8.in,0.13551020408163264,0.1913265306122449,0.8,0.10489795918367346,0.9,GDEG,0.94
3,instances/BBGRL/50_ep0.2_0_gilbert_8.in,0.08163265306122448,0.0,0.94,0.08163265306122448,0.8,GDEG,0.94
0,instances/BBGRL/100_ep0.075_0_gilbert_2.in,0.07535353535353535,0.0756045301499847,0.01,0.000505050505050505,0.05,LDEG,0.96
1,instances/BBGRL/100_ep0.075_0_gilbert_2.in,0.07191919191919192,0.07371588222652052,0.05,0.0026262626262626263,0.23,GDEG,0.96
2,instances/BBGRL/100_ep0.075_0_gilbert_2.in,0.06383838383838383,0.06860269360269361,0.26,0.014444444444444444,0.72,GDEG,0.96
3,instances/BBGRL/100_ep0.075_0_gilbert_2.in,0.03878787878787879,0.05185185185185186,0.82,0.03101010101010101,0.86,LDEG,0.96
4,instances/BBGRL/100_ep0.075_0_gilbert_2.in,0.02666666666666667,0.0,0.96,0.02666666666666667,0.8,GDEG,0.96
0,instances/BBGRL/1000_ep0.0075_0_gilbert_2.in,0.007397397397397397,0.007395784172560949,0.001,9.00900900900901e-06,0.009,GDEG,0.995
1,instances/BBGRL/1000_ep0.0075_0_gilbert_2.in,0.007345345345345346,0.007357205537185315,0.01,6.906906906906907e-05,0.067,LDEG,0.995
2,instances/BBGRL/1000_ep0.0075_0_gilbert_2.in,0.007185185185185185,0.007274590607923941,0.074,0.00046346346346346347,0.373,LDEG,0.995
3,instances/BBGRL/1000_ep0.0075_0_gilbert_2.in,0.006324324324324324,0.006793117904229015,0.412,0.0023503503503503505,0.889,GDEG,0.995
4,instances/BBGRL/1000_ep0.0075_0_gilbert_2.in,0.0033993993993993994,0.004629629629629629,0.956,0.003214214214214214,0.917,LDEG,0.995
5,instances/BBGRL/1000_ep0.0075_0_gilbert_2.in,0.0030550550550550552,0.0,0.995,0.0030550550550550552,0.888,LDEG,0.995
0,instances/BBGRL/50_ep0.1_0_gilbert_3.in,0.09551020408163265,0.09620991253644315,0.02,0.0012244897959183673,0.06,GDEG,0.82
1,instances/BBGRL/50_ep0.1_0_gilbert_3.in,0.08408163265306122,0.08798185941043084,0.08,0.004897959183673469,0.24,LDEG,0.82
2,instances/BBGRL/50_ep0.1_0_gilbert_3.in,0.06857142857142857,0.08348794063079777,0.3,0.013469387755102041,0.42,GDEG,0.82
3,instances/BBGRL/50_ep0.1_0_gilbert_3.in,0.045714285714285714,0.05800214822771214,0.56,0.0236734693877551,0.64,LDEG,0.82
4,instances/BBGRL/50_ep0.1_0_gilbert_3.in,0.022857142857142857,0.02040816326530612,0.82,0.020816326530612245,0.58,GDEG,0.82
0,instances/BBGRL/500_ep0.025_0_gilbert_2.in,0.025490981963927857,0.02550592166296521,0.002,3.6072144288577156e-05,0.018,GDEG,0.992
1,instances/BBGRL/500_ep0.025_0_gilbert_2.in,0.025226452905811624,0.025339021601485177,0.02,0.00044488977955911823,0.214,GDEG,0.992
2,instances/BBGRL/500_ep0.025_0_gilbert_2.in,0.02417635270541082,0.02479109655342016,0.23,0.005186372745490982,0.92,LDEG,0.992
3,instances/BBGRL/500_ep0.025_0_gilbert_2.in,0.015703406813627255,0.01903807615230461,0.946,0.014789579158316633,0.966,GDEG,0.992
4,instances/BBGRL/500_ep0.025_0_gilbert_2.in,0.013971943887775552,0.0,0.992,0.013971943887775552,0.934,GDEG,0.992
0,instances/BBGRL/500_ep0.025_0_gilbert_3.in,0.024352705410821643,0.02436938004265043,0.002,3.2064128256513025e-05,0.016,LDEG,0.992
1,instances/BBGRL/500_ep0.025_0_gilbert_3.in,0.02413627254509018,0.024252170328436917,0.016,0.00032064128256513024,0.146,GDEG,0.992
2,instances/BBGRL/500_ep0.025_0_gilbert_3.in,0.02331062124248497,0.02360115915283805,0.162,0.003627254509018036,0.838,LDEG,0.992
3,instances/BBGRL/500_ep0.025_0_gilbert_3.in,0.017218436873747495,0.01962133221667215,0.86,0.014589178356713427,0.97,LDEG,0.992
4,instances/BBGRL/500_ep0.025_0_gilbert_3.in,0.012913827655310621,0.0,0.992,0.012913827655310621,0.944,GDEG,0.992
0,instances/BBGRL/100_ep0.05_0_gilbert_6.in,0.04868686868686869,0.04856647280889705,0.01,0.0006060606060606061,0.06,GDEG,0.95
1,instances/BBGRL/100_ep0.05_0_gilbert_6.in,0.04525252525252525,0.04600351339481774,0.07,0.0029292929292929295,0.27,LDEG,0.95
2,instances/BBGRL/100_ep0.05_0_gilbert_6.in,0.038585858585858585,0.04218657159833631,0.3,0.009898989898989899,0.63,GDEG,0.95
3,instances/BBGRL/100_ep0.05_0_gilbert_6.in,0.020606060606060607,0.025757575757575757,0.77,0.015454545454545455,0.75,GDEG,0.95
4,instances/BBGRL/100_ep0.05_0_gilbert_6.in,0.013131313131313131,0.010101010101010102,0.93,0.012828282828282828,0.66,LDEG,0.95
5,instances/BBGRL/100_ep0.05_0_gilbert_6.in,0.012525252525252526,0.0,0.95,0.012525252525252526,0.63,GDEG,0.95
0,instances/BBGRL/100_ep0.075_0_gilbert_6.in,0.07333333333333333,0.07335986123864913,0.01,0.0007070707070707071,0.07,LDEG,0.96
1,instances/BBGRL/100_ep0.075_0_gilbert_6.in,0.0703030303030303,0.07180500658761528,0.07,0.004242424242424243,0.38,LDEG,0.96
2,instances/BBGRL/100_ep0.075_0_gilbert_6.in,0.0597979797979798,0.06313131313131314,0.42,0.024444444444444446,0.9,GDEG,0.96
3,instances/BBGRL/100_ep0.075_0_gilbert_6.in,0.028484848484848484,0.045454545454545456,0.95,0.027575757575757576,0.9,GDEG,0.96
4,instances/BBGRL/100_ep0.075_0_gilbert_6.in,0.02666666666666667,0.0,0.96,0.02666666666666667,0.88,GDEG,0.96
0,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.04808080808080808,0.04826038159371493,0.01,0.00030303030303030303,0.03,LDEG,0.92
1,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.04606060606060606,0.04703282828282828,0.03,0.0009090909090909091,0.08,GDEG,0.92
2,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.04202020202020202,0.04493207941483803,0.11,0.0029292929292929295,0.26,LDEG,0.92
3,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.03494949494949495,0.04104537437870771,0.34,0.00909090909090909,0.56,LDEG,0.92
4,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.020606060606060607,0.03272727272727273,0.71,0.012424242424242424,0.67,GDEG,0.92
5,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.010101010101010102,0.010101010101010102,0.9,0.009595959595959595,0.61,LDEG,0.92
6,instances/BBGRL/100_ep0.05_0_gilbert_7.in,0.00909090909090909,0.0,0.92,0.00909090909090909,0.58,LDEG,0.92
0,instances/BBGRL/1000_ep0.0125_0_gilbert_1.in,0.01262062062062062,0.012619225832439044,0.001,1.4014014014014014e-05,0.014,GDEG,0.996
1,instances/BBGRL/1000_ep0.0125_0_gilbert_1.in,0.01254054054054054,0.012568462771714806,0.015,0.00017317317317317317,0.165,LDEG,0.996
2,instances/BBGRL/1000_ep0.0125_0_gilbert_1.in,0.012156156156156157,0.012404609237739568,0.177,0.001971971971971972,0.859,LDEG,0.996
3,instances/BBGRL/1000_ep0.0125_0_gilbert_1.in,0.008812812812812813,0.010047084121158194,0.889,0.007727727727727728,0.966,GDEG,0.996
4,instances/BBGRL/1000_ep0.0125_0_gilbert_1.in,0.006942942942942943,0.0,0.996,0.006942942942942943,0.944,GDEG,0.996
0,instances/BBGRL/500_ep0.025_0_gilbert_4.in,0.02543486973947896,0.02545772908542536,0.002,2.8056112224448898e-05,0.014,GDEG,0.992
1,instances/BBGRL/500_ep0.025_0_gilbert_4.in,0.025186372745490983,0.02530111138774494,0.016,0.0003406813627254509,0.16,GDEG,0.992
2,instances/BBGRL/500_ep0.025_0_gilbert_4.in,0.024336673346693385,0.024782574858454774,0.172,0.003915831663326653,0.864,GDEG,0.992
3,instances/BBGRL/500_ep0.025_0_gilbert_4.in,0.01751503006012024,0.02008183032732131,0.898,0.015587174348697394,0.958,LDEG,0.992
4,instances/BBGRL/500_ep0.025_0_gilbert_4.in,0.014004008016032065,0.0,0.992,0.014004008016032065,0.922,LDEG,0.992
0,instances/BBGRL/1000_ep0.0125_0_gilbert_5.in,0.01263863863863864,0.012640267895523152,0.001,1.1011011011011012e-05,0.011,LDEG,0.996
1,instances/BBGRL/1000_ep0.0125_0_gilbert_5.in,0.012576576576576577,0.012585459953881007,0.011,0.00014214214214214215,0.133,GDEG,0.996
2,instances/BBGRL/1000_ep0.0125_0_gilbert_5.in,0.012246246246246246,0.012432315356291966,0.143,0.0016166166166166167,0.802,LDEG,0.996
3,instances/BBGRL/1000_ep0.0125_0_gilbert_5.in,0.009361361361361361,0.010652161595557822,0.838,0.007667667667667668,0.96,GDEG,0.996
4,instances/BBGRL/1000_ep0.0125_0_gilbert_5.in,0.00657057057057057,0.0,0.996,0.00657057057057057,0.938,LDEG,0.996
0,instances/BBGRL/100_ep0.1_0_gilbert_8.in,0.10242424242424242,0.10254055708601163,0.01,0.0009090909090909091,0.09,LDEG,0.97
1,instances/BBGRL/100_ep0.1_0_gilbert_8.in,0.09737373737373738,0.0995510662177329,0.09,0.0077777777777777776,0.56,GDEG,0.97
2,instances/BBGRL/100_ep0.1_0_gilbert_8.in,0.0797979797979798,0.09191919191919191,0.58,0.04303030303030303,0.95,GDEG,0.97
3,instances/BBGRL/100_ep0.1_0_gilbert_8.in,0.03515151515151515,0.0,0.97,0.03515151515151515,0.94,GDEG,0.97
0,instances/BBGRL/1000_ep0.0075_0_gilbert_5.in,0.007611611611611612,0.00761021281541802,0.001,9.00900900900901e-06,0.009,GDEG,0.994
1,instances/BBGRL/1000_ep0.0075_0_gilbert_5.in,0.00755955955955956,0.007587972198690096,0.01,5.505505505505505e-05,0.052,GDEG,0.994
2,instances/BBGRL/1000_ep0.0075_0_gilbert_5.in,0.007417417417417417,0.007514993626104738,0.062,0.00038338338338338336,0.327,LDEG,0.994
3,instances/BBGRL/1000_ep0.0075_0_gilbert_5.in,0.0066566566566566565,0.007141541541541542,0.372,0.002193193193193193,0.856,LDEG,0.994
